Original_Row_Index,Inorganic phosphor,Host,1st dopant,Reference,MP-ID,ICSD-ID,CV_Fold,Emission max. (nm)
1501,Ba0.91TiO3K0.04Eu0.05,Ba0.91TiO3K0.04,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,1,615.0
1502,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,7,615.0
1503,Ba0.87TiO3K0.08Eu0.05,Ba0.87TiO3K0.08,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,3,615.0
1504,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,9,615.0
1505,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,3,615.0
1506,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,3,615.0
1507,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,8,615.0
1508,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,4,615.0
1509,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,7,615.0
1510,Ba0.89TiO3K0.06Eu0.05,Ba0.89TiO3K0.06,Eu,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,6,615.0
1511,Ca3Lu0.9Ga3B4O15Eu0.1,Ca3Lu0.9Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,5,621.0
1512,Ca3Lu0.7Ga3B4O15Eu0.3,Ca3Lu0.7Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,5,621.0
1513,Ca3Lu0.5Ga3B4O15Eu0.5,Ca3Lu0.5Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,7,621.0
1514,Ca3Lu0.3Ga3B4O15Eu0.7,Ca3Lu0.3Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,4,621.0
1515,Ca3Lu0.1Ga3B4O15Eu0.9,Ca3Lu0.1Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,10,621.0
1516,Ca3Ga3B4O15Eu1,Ca3Ga3B4O15,Eu,https://doi.org/10.1016/j.jlumin.2018.06.010,,,8,621.0
1517,Sr2ZnWO6Mn0.002,Sr2ZnWO6,Mn,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,3,702.0
1518,Sr2ZnWO6Mn0.004,Sr2ZnWO6,Mn,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,7,702.0
1519,Sr2ZnWO6Mn0.006,Sr2ZnWO6,Mn,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,8,702.0
1520,Sr2ZnWO6Mn0.008,Sr2ZnWO6,Mn,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,10,702.0
1521,Sr2ZnWO6Mn0.01,Sr2ZnWO6,Mn,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,2,702.0
1522,Sr2LaNbO6Mn0.005,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
1523,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,3,694.0
1524,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,8,694.0
1525,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,2,694.0
1526,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,4,694.0
1527,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
1528,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
1529,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
1530,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,5,694.0
1531,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,8,694.0
1532,Sr2LaNbO6Mn0.015,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,6,694.0
1533,Sr2LaNbO6Mn0.02,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,5,694.0
1534,Sr2LaNbO6Mn0.025,Sr2LaNbO6,Mn,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,10,694.0
1535,Ba2La7.2Si6O26Eu0.8,Ba2La7.2Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,7,615.0
1536,Ba2La6.4Si6O26Eu1.6,Ba2La6.4Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,8,615.0
1537,Ba2La5.6Si6O26Eu2.4,Ba2La5.6Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,6,615.0
1538,Ba2La4.8Si6O26Eu3.2,Ba2La4.8Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,3,615.0
1539,Ba2La4Si6O26Eu4,Ba2La4Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,1,615.0
1540,Ba2La3.2Si6O26Eu4.8,Ba2La3.2Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,8,615.0
1541,Ba2La1.6Si6O26Eu6.4,Ba2La1.6Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,5,615.0
1542,Ba2Si6O26Eu8,Ba2Si6O26,Eu,https://doi.org/10.1016/j.dyepig.2017.03.048,,,8,615.0
1543,Sr0.995Si2N2O2Eu0.005,Sr0.995Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,7,535.0
1544,Sr0.99Si2N2O2Eu0.01,Sr0.99Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,5,535.0
1545,Sr0.98Si2N2O2Eu0.02,Sr0.98Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,6,538.0
1546,Sr0.96Si2N2O2Eu0.04,Sr0.96Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,1,541.0
1547,Sr0.92Si2N2O2Eu0.08,Sr0.92Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,6,546.0
1548,Sr0.84Si2N2O2Eu0.16,Sr0.84Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,8,554.0
1549,Sr0.995Si2N2O2Eu0.02,Sr0.995Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,8,538.0
1550,Sr0.99Si2N2O2Eu0.02,Sr0.99Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,4,538.0
1551,Sr0.98Si2N2O2Eu0.02,Sr0.98Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,3,536.0
1552,Sr0.96Si2N2O2Eu0.02,Sr0.96Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,6,542.0
1553,Sr0.92Si2N2O2Eu0.02,Sr0.92Si2N2O2,Eu,https://doi.org/10.1021/cm802394w,,,6,543.0
